work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,Job_Category,region
2023,MI,FT,Data Analyst,75000,USD,75000,Namibia,100,Namibia,M,Data Analyst,Americas
2023,MI,FT,Data Analyst,65000,USD,65000,Namibia,100,Namibia,M,Data Analyst,Americas
2023,MI,FT,ML Engineer,160000,USD,160000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,MI,FT,ML Engineer,147000,USD,147000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Architect,149040,USD,149040,Namibia,100,Namibia,M,Other,Americas
2023,SE,FT,Data Architect,113900,USD,113900,Namibia,100,Namibia,M,Other,Americas
2023,MI,FT,Software Data Engineer,100000,SGD,74883,Namibia,100,Namibia,L,Data Engineer,Asia
2023,SE,FT,Data Analyst,180180,USD,180180,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,106020,USD,106020,Namibia,0,Namibia,M,Data Analyst,Americas
2023,MI,FT,Data Scientist,1400000,INR,17025,Namibia,100,Namibia,L,Data Scientist,Asia
2023,EN,FT,AI Programmer,70000,USD,70000,Namibia,0,Namibia,L,Other,Asia
2023,EN,FT,AI Developer,80000,USD,80000,Namibia,50,Namibia,M,Other,Europe
2023,MI,FT,Lead Data Analyst,1500000,INR,18241,Namibia,50,Namibia,L,Data Analyst,Asia
2023,MI,FT,Machine Learning Engineer,250000,USD,250000,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,MI,FT,Machine Learning Engineer,150000,USD,150000,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Data Engineer,139500,USD,139500,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,109400,USD,109400,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Scientist,105000,USD,105000,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,70000,USD,70000,Namibia,0,Namibia,M,Data Scientist,Americas
2023,EX,FT,Data Engineer,210914,USD,210914,Namibia,100,Namibia,M,Data Engineer,Americas
2023,EX,FT,Data Engineer,116704,USD,116704,Namibia,100,Namibia,M,Data Engineer,Americas
2023,EN,FT,Research Scientist,150000,USD,150000,Namibia,0,Namibia,M,Research Scientist,Americas
2023,EN,FT,Research Scientist,100000,USD,100000,Namibia,0,Namibia,M,Research Scientist,Americas
2023,SE,FT,Data Engineer,146000,USD,146000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,75000,USD,75000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,EN,FT,Data Analyst,75000,USD,75000,Namibia,100,Namibia,M,Data Analyst,Americas
2023,EN,FT,Data Analyst,60000,USD,60000,Namibia,100,Namibia,M,Data Analyst,Americas
2023,MI,FT,Analytics Engineer,185700,USD,185700,Namibia,0,Namibia,M,Data Engineer,Americas
2023,MI,FT,Analytics Engineer,165000,USD,165000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,160000,USD,160000,Namibia,100,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,130000,USD,130000,Namibia,100,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Analyst,169000,USD,169000,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,110600,USD,110600,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Operations Engineer,193000,USD,193000,Namibia,100,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Operations Engineer,136850,USD,136850,Namibia,100,Namibia,M,Data Engineer,Americas
2023,SE,FT,Machine Learning Engineer,139500,USD,139500,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,109400,USD,109400,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Data Engineer,276000,USD,276000,Namibia,100,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,178500,USD,178500,Namibia,100,Namibia,M,Data Engineer,Americas
2023,MI,FT,Data Scientist,55000,EUR,59382,Namibia,0,Namibia,M,Data Scientist,Europe
2023,MI,FT,Data Scientist,45000,EUR,48585,Namibia,0,Namibia,M,Data Scientist,Europe
2023,MI,FT,Data Engineer,70000,EUR,75577,Namibia,100,Namibia,M,Data Engineer,Europe
2023,MI,FT,Data Engineer,45000,EUR,48585,Namibia,100,Namibia,M,Data Engineer,Europe
2023,SE,FT,Machine Learning Engineer,161000,GBP,198094,Namibia,0,Namibia,M,Machine Learning Engineer,Europe
2023,SE,FT,Machine Learning Engineer,83300,GBP,102492,Namibia,0,Namibia,M,Machine Learning Engineer,Europe
2023,SE,FT,Data Engineer,112700,GBP,138666,Namibia,0,Namibia,M,Data Engineer,Europe
2023,SE,FT,Data Engineer,83300,GBP,102492,Namibia,0,Namibia,M,Data Engineer,Europe
2023,SE,FT,Data Engineer,252000,USD,252000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,129000,USD,129000,Namibia,0,Namibia,M,Data Engineer,Americas
2022,SE,FT,BI Developer,130000,USD,130000,Namibia,100,Namibia,L,Business Intelligence,Americas
2021,MI,FT,Data Science Lead,150000,USD,150000,Namibia,100,Namibia,M,Other,Americas
2023,SE,FT,Data Engineer,163800,USD,163800,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,126000,USD,126000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,ML Engineer,260000,USD,260000,Namibia,100,Namibia,M,Data Engineer,Americas
2023,SE,FT,ML Engineer,110000,USD,110000,Namibia,100,Namibia,M,Data Engineer,Americas
2023,SE,FT,Analytics Engineer,170000,USD,170000,Namibia,100,Namibia,M,Data Engineer,Americas
2023,SE,FT,Analytics Engineer,130000,USD,130000,Namibia,100,Namibia,M,Data Engineer,Americas
2023,SE,FT,Machine Learning Engineer,247500,USD,247500,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,172200,USD,172200,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Data Scientist,239748,USD,239748,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,159832,USD,159832,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Machine Learning Engineer,163800,USD,163800,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,126000,USD,126000,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,MI,FT,Data Scientist,128750,USD,128750,Namibia,0,Namibia,M,Data Scientist,Americas
2023,MI,FT,Data Scientist,106250,USD,106250,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Engineer,252000,USD,252000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,129000,USD,129000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Science Manager,299500,USD,299500,Namibia,0,Namibia,M,Other,Americas
2023,SE,FT,Data Science Manager,245100,USD,245100,Namibia,0,Namibia,M,Other,Americas
2023,MI,FT,Data Analytics Manager,155000,USD,155000,Namibia,0,Namibia,M,Other,Americas
2023,MI,FT,Data Analytics Manager,140000,USD,140000,Namibia,0,Namibia,M,Other,Americas
2023,EX,FT,Data Engineer,167500,USD,167500,Namibia,0,Namibia,M,Data Engineer,Americas
2023,EX,FT,Data Engineer,106500,USD,106500,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Architect,188500,USD,188500,Namibia,100,Namibia,M,Other,Americas
2023,SE,FT,Data Architect,117000,USD,117000,Namibia,100,Namibia,M,Other,Americas
2023,SE,FT,Data Analyst,250000,USD,250000,Namibia,100,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,138000,USD,138000,Namibia,100,Namibia,M,Data Analyst,Americas
2023,MI,FT,Data Analyst,130000,USD,130000,Namibia,100,Namibia,M,Data Analyst,Americas
2023,MI,FT,Data Analyst,100000,USD,100000,Namibia,100,Namibia,M,Data Analyst,Americas
2023,SE,FT,Deep Learning Researcher,115000,EUR,124163,Namibia,0,Namibia,L,Research Scientist,Europe
2023,SE,FT,Data Engineer,140000,USD,140000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,120000,USD,120000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,BI Analyst,160000,USD,160000,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,BI Analyst,135000,USD,135000,Namibia,0,Namibia,M,Data Analyst,Americas
2023,MI,FT,Data Science Manager,104500,USD,104500,Namibia,0,Namibia,M,Other,Americas
2023,MI,FT,Data Science Manager,70000,USD,70000,Namibia,0,Namibia,M,Other,Americas
2023,MI,FT,Data Science Consultant,90000,USD,90000,Namibia,0,Namibia,M,Other,Americas
2023,MI,FT,Data Science Consultant,70000,USD,70000,Namibia,0,Namibia,M,Other,Americas
2023,SE,FT,Data Engineer,153600,USD,153600,Namibia,100,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,106800,USD,106800,Namibia,100,Namibia,M,Data Engineer,Americas
2023,EN,FT,Data Engineer,125000,USD,125000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,EN,FT,Data Engineer,90000,USD,90000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,MI,FT,Research Scientist,185000,USD,185000,Namibia,100,Namibia,M,Research Scientist,Americas
2023,MI,FT,Research Scientist,125000,USD,125000,Namibia,100,Namibia,M,Research Scientist,Americas
2023,SE,FT,Data Analyst,127000,USD,127000,Namibia,100,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,94000,USD,94000,Namibia,100,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Scientist,210550,USD,210550,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,153300,USD,153300,Namibia,0,Namibia,M,Data Scientist,Americas
2023,MI,FT,Data Scientist,200000,USD,200000,Namibia,100,Namibia,M,Data Scientist,Americas
2023,MI,FT,Data Scientist,150000,USD,150000,Namibia,100,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Analyst,161500,USD,161500,Namibia,100,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,119500,USD,119500,Namibia,100,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,175000,USD,175000,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,145000,USD,145000,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Scientist,175000,USD,175000,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,148750,USD,148750,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Analytics Specialist,105000,USD,105000,Namibia,0,Namibia,M,Other,Americas
2023,SE,FT,Data Analytics Specialist,85000,USD,85000,Namibia,0,Namibia,M,Other,Americas
2023,SE,FT,Research Scientist,215000,USD,215000,Namibia,0,Namibia,M,Research Scientist,Americas
2023,SE,FT,Research Scientist,146300,USD,146300,Namibia,0,Namibia,M,Research Scientist,Americas
2023,EN,FT,AI Developer,200000,EUR,215936,Namibia,100,Namibia,L,Other,Europe
2023,MI,FT,Data Engineer,72000,USD,72000,Namibia,100,Namibia,M,Data Engineer,Americas
2023,MI,FT,Data Engineer,60000,USD,60000,Namibia,100,Namibia,M,Data Engineer,Americas
2023,SE,FT,Machine Learning Engineer,153400,USD,153400,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,122700,USD,122700,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,MI,FT,Data Engineer,260000,USD,260000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,MI,FT,Data Engineer,175000,USD,175000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Scientist,186300,USD,186300,Namibia,100,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,123900,USD,123900,Namibia,100,Namibia,M,Data Scientist,Americas
2023,MI,FT,Research Scientist,340000,USD,340000,Namibia,100,Namibia,M,Research Scientist,Americas
2023,MI,FT,Research Scientist,150000,USD,150000,Namibia,100,Namibia,M,Research Scientist,Americas
2023,SE,FT,Machine Learning Engineer,153400,USD,153400,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,122700,USD,122700,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,MI,FT,Data Engineer,250000,USD,250000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,MI,FT,Data Engineer,175000,USD,175000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,MI,FT,Data Scientist,60000,EUR,64781,Namibia,50,Namibia,M,Data Scientist,Europe
2023,SE,FT,Data Analyst,185900,USD,185900,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,121700,USD,121700,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,153600,USD,153600,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,106800,USD,106800,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FL,Software Data Engineer,50000,USD,50000,Namibia,50,Namibia,M,Data Engineer,Africa
2023,EN,FT,Data Analyst,100000,USD,100000,Namibia,100,Namibia,L,Data Analyst,Asia
2023,SE,FT,Machine Learning Engineer,247500,USD,247500,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,172200,USD,172200,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,EX,FT,Data Engineer,310000,USD,310000,Namibia,100,Namibia,M,Data Engineer,Americas
2023,EX,FT,Data Engineer,239000,USD,239000,Namibia,100,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Analyst,125000,USD,125000,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,110000,USD,110000,Namibia,0,Namibia,M,Data Analyst,Americas
2023,EN,FT,Data Analyst,150000,USD,150000,Namibia,0,Namibia,M,Data Analyst,Americas
2023,EN,FT,Data Analyst,100000,USD,100000,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Scientist,149076,USD,149076,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,82365,USD,82365,Namibia,0,Namibia,M,Data Scientist,Americas
2023,MI,FT,Data Engineer,146000,USD,146000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,MI,FT,Data Engineer,75000,USD,75000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Machine Learning Engineer,139500,USD,139500,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,109400,USD,109400,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Data Engineer,139500,USD,139500,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,109400,USD,109400,Namibia,0,Namibia,M,Data Engineer,Americas
2023,MI,FT,Data Engineer,149600,USD,149600,Namibia,0,Namibia,M,Data Engineer,Americas
2023,MI,FT,Data Engineer,102000,USD,102000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,MI,FT,Data Analyst,80000,GBP,98432,Namibia,0,Namibia,M,Data Analyst,Europe
2023,MI,FT,Data Analyst,40000,GBP,49216,Namibia,0,Namibia,M,Data Analyst,Europe
2023,SE,FT,Data Engineer,252000,USD,252000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,129000,USD,129000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Analyst,95000,USD,95000,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,85500,USD,85500,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,185900,USD,185900,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,121700,USD,121700,Namibia,0,Namibia,M,Data Analyst,Americas
2023,EN,FT,Research Scientist,150000,USD,150000,Namibia,0,Namibia,M,Research Scientist,Americas
2023,EN,FT,Research Scientist,100000,USD,100000,Namibia,0,Namibia,M,Research Scientist,Americas
2023,MI,FT,Data Engineer,145000,USD,145000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,MI,FT,Data Engineer,125000,USD,125000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,MI,FT,Data Scientist,150000,USD,150000,Namibia,100,Namibia,M,Data Scientist,Americas
2023,MI,FT,Data Scientist,97750,USD,97750,Namibia,100,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,201000,USD,201000,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,122000,USD,122000,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Engineer,252000,USD,252000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,129000,USD,129000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Analyst,120000,USD,120000,Namibia,100,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,75000,USD,75000,Namibia,100,Namibia,M,Data Analyst,Americas
2023,MI,FT,Data Scientist,116990,USD,116990,Namibia,100,Namibia,M,Data Scientist,Americas
2023,MI,FT,Data Scientist,82920,USD,82920,Namibia,100,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,185900,USD,185900,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,129300,USD,129300,Namibia,0,Namibia,M,Data Scientist,Americas
2023,MI,FT,Machine Learning Scientist,200000,USD,200000,Namibia,0,Namibia,S,Machine Learning Engineer,Americas
2023,MI,FT,Machine Learning Scientist,125000,USD,125000,Namibia,0,Namibia,S,Machine Learning Engineer,Americas
2023,SE,FT,Data Scientist,201000,USD,201000,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,122000,USD,122000,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Data Manager,155000,USD,155000,Namibia,0,Namibia,M,Other,Americas
2023,SE,FT,Data Manager,140000,USD,140000,Namibia,0,Namibia,M,Other,Americas
2023,MI,FT,Machine Learning Infrastructure Engineer,205920,USD,205920,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,MI,FT,Machine Learning Infrastructure Engineer,171600,USD,171600,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Data Engineer,121500,USD,121500,Namibia,100,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,78000,USD,78000,Namibia,100,Namibia,M,Data Engineer,Americas
2023,MI,FT,Data Engineer,154000,USD,154000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,MI,FT,Data Engineer,116000,USD,116000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Scientist,190000,USD,190000,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,136000,USD,136000,Namibia,0,Namibia,M,Data Scientist,Americas
2023,MI,FT,Data Analyst,65000,GBP,79976,Namibia,100,Namibia,M,Data Analyst,Europe
2023,MI,FT,Data Analyst,36050,GBP,44356,Namibia,100,Namibia,M,Data Analyst,Europe
2023,SE,FT,Data Analyst,180000,USD,180000,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,110000,USD,110000,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Scientist,275300,USD,275300,Namibia,100,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,183000,USD,183000,Namibia,100,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Engineer,170000,USD,170000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,140000,USD,140000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,154000,USD,154000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,116000,USD,116000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,160000,USD,160000,Namibia,100,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,130000,USD,130000,Namibia,100,Namibia,M,Data Engineer,Americas
2023,MI,FT,Data Engineer,200000,USD,200000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,MI,FT,Data Engineer,120000,USD,120000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Scientist,175000,USD,175000,Namibia,100,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,160000,USD,160000,Namibia,100,Namibia,M,Data Scientist,Americas
2023,MI,FT,Data Engineer,105000,GBP,129192,Namibia,0,Namibia,M,Data Engineer,Europe
2023,MI,FT,Data Engineer,85000,GBP,104584,Namibia,0,Namibia,M,Data Engineer,Europe
2023,SE,FT,Data Engineer,153600,USD,153600,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,106800,USD,106800,Namibia,0,Namibia,M,Data Engineer,Americas
2023,EN,FT,Data Analyst,85000,USD,85000,Namibia,100,Namibia,M,Data Analyst,Americas
2023,EN,FT,Data Analyst,75000,USD,75000,Namibia,100,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Scientist,225000,USD,225000,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,156400,USD,156400,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Analytics Engineer,150000,USD,150000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Analytics Engineer,120000,USD,120000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Machine Learning Engineer,163800,USD,163800,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,126000,USD,126000,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Data Analyst,145000,USD,145000,Namibia,100,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,90000,USD,90000,Namibia,100,Namibia,M,Data Analyst,Americas
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Data Analyst,95000,USD,95000,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,85500,USD,85500,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Engineer,167500,USD,167500,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,106500,USD,106500,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,163800,USD,163800,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,126000,USD,126000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,MI,FT,Data Analytics Manager,155000,USD,155000,Namibia,0,Namibia,M,Other,Americas
2023,MI,FT,Data Analytics Manager,140000,USD,140000,Namibia,0,Namibia,M,Other,Americas
2023,SE,FT,Research Scientist,250000,USD,250000,Namibia,0,Namibia,M,Research Scientist,Americas
2023,SE,FT,Research Scientist,200000,USD,200000,Namibia,0,Namibia,M,Research Scientist,Americas
2023,SE,FT,Data Scientist,260000,USD,260000,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,186000,USD,186000,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Engineer,160000,USD,160000,Namibia,100,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,130000,USD,130000,Namibia,100,Namibia,M,Data Engineer,Americas
2023,SE,FT,Research Scientist,200000,USD,200000,Namibia,0,Namibia,M,Research Scientist,Americas
2023,SE,FT,Research Scientist,150000,USD,150000,Namibia,0,Namibia,M,Research Scientist,Americas
2023,SE,FT,Data Scientist,45000,EUR,48585,Namibia,0,Namibia,M,Data Scientist,Europe
2023,SE,FT,Data Scientist,36000,EUR,38868,Namibia,0,Namibia,M,Data Scientist,Europe
2023,SE,FT,Data Scientist,150000,USD,150000,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,120000,USD,120000,Namibia,0,Namibia,M,Data Scientist,Americas
2023,EN,FT,Data Analyst,30000,USD,30000,Namibia,50,Namibia,M,Data Analyst,Asia
2023,MI,FT,Research Scientist,185000,USD,185000,Namibia,0,Namibia,M,Research Scientist,Americas
2023,MI,FT,Research Scientist,125000,USD,125000,Namibia,0,Namibia,M,Research Scientist,Americas
2022,EN,PT,Data Analyst,34320,USD,34320,Namibia,100,Namibia,S,Data Analyst,Americas
2023,SE,FT,Head of Data,70000,EUR,75577,Namibia,100,Namibia,L,Other,Europe
2022,EX,FT,Data Science Manager,106000,USD,106000,Namibia,0,Namibia,L,Other,Asia
2023,SE,FT,Data Analyst,175000,USD,175000,Namibia,100,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,130000,USD,130000,Namibia,100,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,122000,USD,122000,Namibia,100,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,93800,USD,93800,Namibia,100,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Science Manager,150000,USD,150000,Namibia,100,Namibia,M,Other,Americas
2023,SE,FT,Data Science Manager,90000,USD,90000,Namibia,100,Namibia,M,Other,Americas
2023,SE,FT,Data Analyst,165000,USD,165000,Namibia,100,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,112000,USD,112000,Namibia,100,Namibia,M,Data Analyst,Americas
2023,EN,FT,Computer Vision Engineer,220000,USD,220000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,BI Data Analyst,67000,EUR,72338,Namibia,100,Namibia,M,Data Analyst,Europe
2023,EN,FT,AI Developer,60000,EUR,64781,Namibia,0,Namibia,M,Other,Europe
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Data Analyst,1300000,INR,15809,Namibia,100,Namibia,S,Data Analyst,Asia
2023,MI,FT,Machine Learning Engineer,200000,USD,200000,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,MI,FT,Machine Learning Engineer,175000,USD,175000,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Data Engineer,185900,USD,185900,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,129300,USD,129300,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Analyst,185900,USD,185900,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,121700,USD,121700,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,MI,FT,Data Scientist,40000,USD,40000,Namibia,50,Namibia,L,Data Scientist,Europe
2023,SE,FT,Data Science Consultant,1000000,THB,29301,Namibia,50,Namibia,M,Other,Asia
2023,SE,FT,Data Analyst,180180,USD,180180,Namibia,0,Namibia,M,Data Analyst,Americas
