work_year,experience_level,employment_type,job_title,salary,employee_residence,workplace_type,company_location,company_size,Job_Category,region
2023,Senior,Full Time,Data Scientist,149076,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,82365,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Analyst,169000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,110600,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Science Manager,175000,Namibia,In Person,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Data Science Manager,120000,Namibia,In Person,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Data Analyst,230000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,180000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,153600,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,106800,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Manager,140000,Namibia,In Person,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Data Manager,120000,Namibia,In Person,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Machine Learning Infrastructure Engineer,205920,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Infrastructure Engineer,171600,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Data Analyst,165000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,125000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Engineer,265000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,185000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Applied Machine Learning Engineer,130000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2022,Entry,Full Time,Data Scientist,168000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Mid,Full Time,AI Scientist,38868,Namibia,Hybrid,Namibia,L,Machine Learning Engineer,Europe
2023,Senior,Full Time,Data Analyst,95000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,85500,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Scientist,147100,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,90700,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Engineer,167580,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,87980,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,202000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,135000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,163800,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,126000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,163800,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,126000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Data Engineer,104000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,65000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Research Engineer,230000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Research Engineer,148000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,269000,Namibia,Remote,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,158000,Namibia,Remote,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Analytics Engineer,197000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Analytics Engineer,106000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Mid,Full Time,Deep Learning Engineer,150000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Deep Learning Engineer,100000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,290000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,210000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,192000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,172800,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Scientist,300240,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,200160,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,300240,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,200160,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Analytics Engineer,175000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Analytics Engineer,140000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Manager,169000,Namibia,In Person,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Data Manager,100000,Namibia,In Person,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Data Scientist,370000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,245000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Mid,Full Time,Data Engineer,116888,Namibia,Remote,Namibia,L,Data Engineer,Europe
2023,Senior,Full Time,Data Analyst,110000,Namibia,Remote,Namibia,S,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,80000,Namibia,Remote,Namibia,S,Data Analyst,Americas
2023,Entry,Full Time,Data Analyst,55000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Entry,Full Time,Data Analyst,48000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,95000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,85000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Engineer,137500,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,81500,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,323300,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,184700,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2021,Mid,Full Time,AI Scientist,30000,Namibia,In Person,Namibia,S,Machine Learning Engineer,Africa
2023,Senior,Full Time,Machine Learning Engineer,186000,Namibia,Remote,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,153088,Namibia,Remote,Namibia,M,Machine Learning Engineer,Americas
2023,Mid,Full Time,Data Infrastructure Engineer,190000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Infrastructure Engineer,160000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,200000,Namibia,Remote,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,150000,Namibia,Remote,Namibia,M,Machine Learning Engineer,Americas
2023,Mid,Full Time,Data Infrastructure Engineer,190000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Infrastructure Engineer,183310,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,240000,Namibia,Remote,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,180000,Namibia,Remote,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,200000,Namibia,Remote,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,150000,Namibia,Remote,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Data Science Manager,299500,Namibia,In Person,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Data Science Manager,245100,Namibia,In Person,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Data Engineer,144000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,66000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Machine Learning Engineer,148500,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Mid,Full Time,Machine Learning Engineer,126277,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Data Architect,228000,Namibia,In Person,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Data Architect,120000,Namibia,In Person,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Machine Learning Software Engineer,180000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Software Engineer,90000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Data Scientist,126500,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,78000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Engineer,180000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,160000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Machine Learning Software Engineer,272000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Software Engineer,170000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Mid,Full Time,Data Analyst,80000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Mid,Full Time,Data Analyst,60000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Engineer,259000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,146000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,200000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,160000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Executive,Full Time,Data Engineer,310000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Executive,Full Time,Data Engineer,239000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Analyst,142000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,95000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Scientist,155000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,139500,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Mid,Full Time,Data Engineer,140000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Engineer,120000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,259000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,146000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Analyst,110736,Namibia,In Person,Namibia,M,Data Analyst,Europe
2023,Mid,Full Time,Data Analyst,73824,Namibia,In Person,Namibia,M,Data Analyst,Europe
2023,Entry,Part Time,Data Analyst,18160,Namibia,Remote,Namibia,L,Data Analyst,Europe
2023,Entry,Full Time,Data Scientist,19910,Namibia,Remote,Namibia,L,Data Scientist,Americas
2023,Senior,Full Time,Data Science Lead,247500,Namibia,In Person,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Data Science Lead,172200,Namibia,In Person,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Data Scientist,225000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,156400,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Engineer,139500,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,109400,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Engineer,125000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Engineer,90000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Machine Learning Infrastructure Engineer,107968,Namibia,Remote,Namibia,M,Machine Learning Engineer,Europe
2023,Senior,Full Time,Machine Learning Infrastructure Engineer,75577,Namibia,Remote,Namibia,M,Machine Learning Engineer,Europe
2023,Senior,Full Time,Data Scientist,185900,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,129300,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Machine Learning Engineer,139500,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,109400,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Data Analyst,120000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,75000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,169000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,110600,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Machine Learning Engineer,288000,Namibia,Remote,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,140000,Namibia,Remote,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,288000,Namibia,Remote,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,140000,Namibia,Remote,Namibia,M,Machine Learning Engineer,Americas
2023,Mid,Full Time,Data Engineer,120000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Engineer,90000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Science Lead,73824,Namibia,In Person,Namibia,M,Data Management,Europe
2023,Mid,Full Time,Data Science Lead,61520,Namibia,In Person,Namibia,M,Data Management,Europe
2023,Senior,Full Time,Data Scientist,215050,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,156400,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Architect,198000,Namibia,Remote,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Data Architect,114000,Namibia,Remote,Namibia,M,Data Management,Americas
2023,Entry,Full Time,Data Analyst,75000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Entry,Full Time,Data Analyst,60000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Machine Learning Engineer,204500,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,142200,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Data Scientist,209300,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,182200,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Manager,140000,Namibia,In Person,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Data Manager,120000,Namibia,In Person,Namibia,M,Data Management,Americas
2022,Entry,Full Time,Data Scientist,85000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Mid,Full Time,Machine Learning Engineer,49216,Namibia,Remote,Namibia,M,Machine Learning Engineer,Europe
2023,Entry,Full Time,Research Engineer,120000,Namibia,Remote,Namibia,M,Data Engineer,Europe
2023,Entry,Full Time,Research Engineer,60000,Namibia,Remote,Namibia,M,Data Engineer,Europe
2023,Senior,Full Time,Machine Learning Engineer,147100,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,90700,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Data Engineer,230000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,170000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Analyst,227000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,108000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Engineer,180000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,160000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Architect,180000,Namibia,Remote,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Data Architect,160000,Namibia,Remote,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Data Engineer,180000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,130000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Analyst,56143,Namibia,Remote,Namibia,M,Data Analyst,Europe
2023,Senior,Full Time,Data Analyst,51824,Namibia,Remote,Namibia,M,Data Analyst,Europe
2023,Entry,Full Time,Data Analyst,60000,Namibia,Remote,Namibia,L,Data Analyst,Americas
2023,Entry,Full Time,Data Analyst,50000,Namibia,Hybrid,Namibia,L,Data Analyst,Asia
2023,Senior,Full Time,Data Engineer,226700,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,133300,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,252000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,129000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Big Data Architect,153799,Namibia,Remote,Namibia,L,Business Intelligence,Europe
2023,Senior,Full Time,Data Analyst,80000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,52500,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Engineer,250000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,162500,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Entry,Full Time,Data Analyst,85000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Entry,Full Time,Data Analyst,75000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,153600,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,106800,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Mid,Full Time,Data Analyst,165000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Mid,Full Time,Data Analyst,124000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,115934,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,81666,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Engineer,167580,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,87980,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,250000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,63000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Research Scientist,253750,Namibia,In Person,Namibia,M,Research Scientist,Europe
2023,Senior,Full Time,Research Scientist,169200,Namibia,In Person,Namibia,M,Research Scientist,Europe
2023,Senior,Full Time,Research Scientist,253750,Namibia,In Person,Namibia,M,Research Scientist,Europe
2023,Senior,Full Time,Research Scientist,169200,Namibia,In Person,Namibia,M,Research Scientist,Europe
2023,Mid,Full Time,Data Scientist,170000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Mid,Full Time,Data Scientist,120000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Engineer,124740,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,65488,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,213580,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,163625,Namibia,Remote,Namibia,M,Data Engineer,Americas
2022,Senior,Full Time,Machine Learning Software Engineer,375000,Namibia,Remote,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Data Engineer,102569,Namibia,Remote,Namibia,M,Data Engineer,Europe
2023,Mid,Full Time,Product Data Analyst,16417,Namibia,Remote,Namibia,L,Data Analyst,Asia
2023,Senior,Full Time,Machine Learning Engineer,220000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,170000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Executive,Full Time,Data Engineer,235000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Executive,Full Time,Data Engineer,210000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Architect,180000,Namibia,Remote,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Data Architect,115000,Namibia,Remote,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Data Architect,200000,Namibia,Remote,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Data Architect,115000,Namibia,Remote,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Data Science Manager,231250,Namibia,Remote,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Data Science Manager,138750,Namibia,Remote,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Machine Learning Engineer,284310,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,153090,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Data Engineer,160000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,75000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Analyst,125000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Mid,Full Time,Data Analyst,105000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Mid,Full Time,Data Analyst,110736,Namibia,In Person,Namibia,M,Data Analyst,Europe
2023,Mid,Full Time,Data Analyst,86128,Namibia,In Person,Namibia,M,Data Analyst,Europe
2023,Entry,Full Time,Data Analyst,55000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Entry,Full Time,Data Analyst,48000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Entry,Full Time,Data Analyst,100000,Namibia,Hybrid,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Science Lead,225900,Namibia,In Person,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Data Science Lead,156400,Namibia,In Person,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Data Engineer,250000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,162500,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,318300,Namibia,Remote,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,188800,Namibia,Remote,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Data Analyst,385000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,60000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Mid,Full Time,Data Analyst,110000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Mid,Full Time,Data Analyst,95000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Scientist,145000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,135000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Analyst,180180,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,106020,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,93919,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,51962,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Engineer,241871,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,133832,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Scientist,170000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,90000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Executive,Full Time,Data Engineer,210914,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Executive,Full Time,Data Engineer,116704,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Analyst,192500,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,140000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Scientist,149076,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,82365,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Mid,Full Time,Machine Learning Engineer,36000,Namibia,Remote,Namibia,S,Machine Learning Engineer,Americas
2023,Senior,Full Time,Data Scientist,175000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,148750,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Research Scientist,370000,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Senior,Full Time,Research Scientist,200000,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Senior,Full Time,Data Scientist,235000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,185000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Mid,Full Time,Machine Learning Engineer,123040,Namibia,In Person,Namibia,M,Machine Learning Engineer,Europe
2023,Mid,Full Time,Machine Learning Engineer,98432,Namibia,In Person,Namibia,M,Machine Learning Engineer,Europe
2023,Senior,Full Time,Data Scientist,216100,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,140800,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Mid,Full Time,Machine Learning Engineer,147648,Namibia,In Person,Namibia,M,Machine Learning Engineer,Europe
2023,Mid,Full Time,Machine Learning Engineer,123040,Namibia,In Person,Namibia,M,Machine Learning Engineer,Europe
2023,Senior,Full Time,Computer Vision Software Engineer,53984,Namibia,Remote,Namibia,L,Other,Europe
2023,Entry,Full Time,Data Scientist,110000,Namibia,Hybrid,Namibia,S,Data Scientist,Americas
2023,Senior,Full Time,Data Engineer,128000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,81500,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Engineer,67672,Namibia,Remote,Namibia,M,Data Engineer,Europe
2023,Mid,Full Time,Data Engineer,63980,Namibia,Remote,Namibia,M,Data Engineer,Europe
2023,Mid,Full Time,Data Analyst,61520,Namibia,In Person,Namibia,M,Data Analyst,Europe
